1,2,3,4,5
-0.039197188,-0.9124058,3.206373,0.8029902,-1.0633302
-0.037396926,-0.91240156,3.3088462,0.75746936,-0.8061341
-0.03952334,-0.91684043,3.3121583,0.68946433,-1.109025
-0.039066933,-0.9193758,3.3433385,0.7138741,-1.0427148
-0.03885221,-0.9123578,3.2962854,-0.08740815,-1.0140575
-0.039197188,-0.9124058,3.206373,0.8029902,-1.0633302
-0.037396926,-0.91240156,3.3088462,0.75746936,-0.8061341
-0.03952334,-0.91684043,3.3121583,0.68946433,-1.109025
-0.039066933,-0.9193758,3.3433385,0.7138741,-1.0427148
-0.03909241,-0.9209474,3.3269374,-0.034326766,-1.0459644
-0.039197188,-0.9124058,3.206373,0.8029902,-1.0633302
-0.037396926,-0.91240156,3.3088462,0.75746936,-0.8061341
-0.03952334,-0.91684043,3.3121583,0.68946433,-1.109025
-0.039066933,-0.9193758,3.3433385,0.7138741,-1.0427148
-0.03909241,-0.9209474,3.3269374,-0.034326766,-1.0459644
-0.038625,-0.92091113,3.378149,0.25476095,-0.97882444
-0.037396926,-0.91240156,3.3088462,0.75746936,-0.8061341
-0.03952334,-0.91684043,3.3121583,0.68946433,-1.109025
-0.039066933,-0.9193758,3.3433385,0.7138741,-1.0427148
-0.03909241,-0.9209474,3.3269374,-0.034326766,-1.0459644
-0.038625,-0.92091113,3.378149,0.25476095,-0.97882444
-0.039309356,-0.90524936,3.3747988,0.48647398,-1.0813317
-0.03952334,-0.91684043,3.3121583,0.68946433,-1.109025
-0.039066933,-0.9193758,3.3433385,0.7138741,-1.0427148
-0.03909241,-0.9209474,3.3269374,-0.034326766,-1.0459644
-0.038625,-0.92091113,3.378149,0.25476095,-0.97882444
-0.039309356,-0.90524936,3.3747988,0.48647398,-1.0813317
-0.03900108,-0.89738244,3.361016,0.07025117,-1.039596
-0.039066933,-0.9193758,3.3433385,0.7138741,-1.0427148
-0.03909241,-0.9209474,3.3269374,-0.034326766,-1.0459644
-0.038625,-0.92091113,3.378149,0.25476095,-0.97882444
-0.039309356,-0.90524936,3.3747988,0.48647398,-1.0813317
-0.03900108,-0.89738244,3.361016,0.07025117,-1.039596
0.004324423,-0.8970987,3.3424513,-0.26569492,-1.0225215
-0.03909241,-0.9209474,3.3269374,-0.034326766,-1.0459644
-0.038625,-0.92091113,3.378149,0.25476095,-0.97882444
-0.039309356,-0.90524936,3.3747988,0.48647398,-1.0813317
-0.03900108,-0.89738244,3.361016,0.07025117,-1.039596
0.004324423,-0.8970987,3.3424513,-0.26569492,-1.0225215
-0.03898876,-0.8967219,3.3523626,-0.21362874,-1.0380443
-0.038625,-0.92091113,3.378149,0.25476095,-0.97882444
-0.039309356,-0.90524936,3.3747988,0.48647398,-1.0813317
-0.03900108,-0.89738244,3.361016,0.07025117,-1.039596
0.004324423,-0.8970987,3.3424513,-0.26569492,-1.0225215
-0.03898876,-0.8967219,3.3523626,-0.21362874,-1.0380443
-0.03551898,-0.88656586,3.3609567,-0.37243453,-1.0118951
-0.039309356,-0.90524936,3.3747988,0.48647398,-1.0813317
-0.03900108,-0.89738244,3.361016,0.07025117,-1.039596
0.004324423,-0.8970987,3.3424513,-0.26569492,-1.0225215
-0.03898876,-0.8967219,3.3523626,-0.21362874,-1.0380443
-0.03551898,-0.88656586,3.3609567,-0.37243453,-1.0118951
-0.03467221,-0.87651163,3.4539144,0.85064596,-1.2612225
-0.03900108,-0.89738244,3.361016,0.07025117,-1.039596
0.004324423,-0.8970987,3.3424513,-0.26569492,-1.0225215
-0.03898876,-0.8967219,3.3523626,-0.21362874,-1.0380443
-0.03551898,-0.88656586,3.3609567,-0.37243453,-1.0118951
-0.03467221,-0.87651163,3.4539144,0.85064596,-1.2612225
-0.03720486,-0.8662618,3.4192429,0.12288712,-0.79825836
0.004324423,-0.8970987,3.3424513,-0.26569492,-1.0225215
-0.03898876,-0.8967219,3.3523626,-0.21362874,-1.0380443
-0.03551898,-0.88656586,3.3609567,-0.37243453,-1.0118951
-0.03467221,-0.87651163,3.4539144,0.85064596,-1.2612225
-0.03720486,-0.8662618,3.4192429,0.12288712,-0.79825836
-0.04139418,-0.81789124,3.416017,-0.36047566,-1.3832095
-0.03898876,-0.8967219,3.3523626,-0.21362874,-1.0380443
-0.03551898,-0.88656586,3.3609567,-0.37243453,-1.0118951
-0.03467221,-0.87651163,3.4539144,0.85064596,-1.2612225
-0.03720486,-0.8662618,3.4192429,0.12288712,-0.79825836
-0.04139418,-0.81789124,3.416017,-0.36047566,-1.3832095
-0.034762572,-0.8241524,3.4429727,-0.41600004,-0.48796755
-0.03551898,-0.88656586,3.3609567,-0.37243453,-1.0118951
-0.03467221,-0.87651163,3.4539144,0.85064596,-1.2612225
-0.03720486,-0.8662618,3.4192429,0.12288712,-0.79825836
-0.04139418,-0.81789124,3.416017,-0.36047566,-1.3832095
-0.034762572,-0.8241524,3.4429727,-0.41600004,-0.48796755
-0.03851774,-0.8268201,3.4342403,-0.33713272,-0.99320793
-0.03467221,-0.87651163,3.4539144,0.85064596,-1.2612225
-0.03720486,-0.8662618,3.4192429,0.12288712,-0.79825836
-0.04139418,-0.81789124,3.416017,-0.36047566,-1.3832095
-0.034762572,-0.8241524,3.4429727,-0.41600004,-0.48796755
-0.03851774,-0.8268201,3.4342403,-0.33713272,-0.99320793
-0.03762562,-0.8263791,3.4390273,-0.63448095,-0.8725844
-0.03720486,-0.8662618,3.4192429,0.12288712,-0.79825836
-0.04139418,-0.81789124,3.416017,-0.36047566,-1.3832095
-0.034762572,-0.8241524,3.4429727,-0.41600004,-0.48796755
-0.03851774,-0.8268201,3.4342403,-0.33713272,-0.99320793
-0.03762562,-0.8263791,3.4390273,-0.63448095,-0.8725844
-0.038729627,-0.82635224,3.4414399,-0.46093962,-1.0220349
-0.04139418,-0.81789124,3.416017,-0.36047566,-1.3832095
-0.034762572,-0.8241524,3.4429727,-0.41600004,-0.48796755
-0.03851774,-0.8268201,3.4342403,-0.33713272,-0.99320793
-0.03762562,-0.8263791,3.4390273,-0.63448095,-0.8725844
-0.038729627,-0.82635224,3.4414399,-0.46093962,-1.0220349
-0.036083233,-0.82639897,3.4824262,-0.13985924,-0.9051002
-0.034762572,-0.8241524,3.4429727,-0.41600004,-0.48796755
-0.03851774,-0.8268201,3.4342403,-0.33713272,-0.99320793
-0.03762562,-0.8263791,3.4390273,-0.63448095,-0.8725844
-0.038729627,-0.82635224,3.4414399,-0.46093962,-1.0220349
-0.036083233,-0.82639897,3.4824262,-0.13985924,-0.9051002
-0.03912644,-0.827136,3.466301,-0.350559,-1.2393537
-0.03851774,-0.8268201,3.4342403,-0.33713272,-0.99320793
-0.03762562,-0.8263791,3.4390273,-0.63448095,-0.8725844
-0.038729627,-0.82635224,3.4414399,-0.46093962,-1.0220349
-0.036083233,-0.82639897,3.4824262,-0.13985924,-0.9051002
-0.03912644,-0.827136,3.466301,-0.350559,-1.2393537
-0.03951868,-0.82825005,3.4941807,-0.12265854,-1.1283537
-0.03762562,-0.8263791,3.4390273,-0.63448095,-0.8725844
-0.038729627,-0.82635224,3.4414399,-0.46093962,-1.0220349
-0.036083233,-0.82639897,3.4824262,-0.13985924,-0.9051002
-0.03912644,-0.827136,3.466301,-0.350559,-1.2393537
-0.03951868,-0.82825005,3.4941807,-0.12265854,-1.1283537
-0.035542063,-0.82808685,3.4893312,-0.5301299,-0.5896128
-0.038729627,-0.82635224,3.4414399,-0.46093962,-1.0220349
-0.036083233,-0.82639897,3.4824262,-0.13985924,-0.9051002
-0.03912644,-0.827136,3.466301,-0.350559,-1.2393537
-0.03951868,-0.82825005,3.4941807,-0.12265854,-1.1283537
-0.035542063,-0.82808685,3.4893312,-0.5301299,-0.5896128
-0.03800635,-0.8281434,3.5212023,0.41551405,-0.9618219
-0.036083233,-0.82639897,3.4824262,-0.13985924,-0.9051002
-0.03912644,-0.827136,3.466301,-0.350559,-1.2393537
-0.03951868,-0.82825005,3.4941807,-0.12265854,-1.1283537
-0.035542063,-0.82808685,3.4893312,-0.5301299,-0.5896128
-0.03800635,-0.8281434,3.5212023,0.41551405,-0.9618219
-0.037993606,-0.82796276,3.5030885,0.18002702,-0.9220602
-0.03912644,-0.827136,3.466301,-0.350559,-1.2393537
-0.03951868,-0.82825005,3.4941807,-0.12265854,-1.1283537
-0.035542063,-0.82808685,3.4893312,-0.5301299,-0.5896128
-0.03800635,-0.8281434,3.5212023,0.41551405,-0.9618219
-0.037993606,-0.82796276,3.5030885,0.18002702,-0.9220602
-0.037968896,-0.8007418,3.5628715,1.4216224,-0.9283075
-0.03951868,-0.82825005,3.4941807,-0.12265854,-1.1283537
-0.035542063,-0.82808685,3.4893312,-0.5301299,-0.5896128
-0.03800635,-0.8281434,3.5212023,0.41551405,-0.9618219
-0.037993606,-0.82796276,3.5030885,0.18002702,-0.9220602
-0.037968896,-0.8007418,3.5628715,1.4216224,-0.9283075
-0.03795435,-0.80812544,3.6017969,2.3294327,-0.92334956
-0.035542063,-0.82808685,3.4893312,-0.5301299,-0.5896128
-0.03800635,-0.8281434,3.5212023,0.41551405,-0.9618219
-0.037993606,-0.82796276,3.5030885,0.18002702,-0.9220602
-0.037968896,-0.8007418,3.5628715,1.4216224,-0.9283075
-0.03795435,-0.80812544,3.6017969,2.3294327,-0.92334956
-0.039312936,-0.8089319,3.6619897,2.3237236,-1.1048936
-0.03800635,-0.8281434,3.5212023,0.41551405,-0.9618219
-0.037993606,-0.82796276,3.5030885,0.18002702,-0.9220602
-0.037968896,-0.8007418,3.5628715,1.4216224,-0.9283075
-0.03795435,-0.80812544,3.6017969,2.3294327,-0.92334956
-0.039312936,-0.8089319,3.6619897,2.3237236,-1.1048936
-0.038321417,-0.7608519,3.608623,1.3886946,-0.9862994
-0.037993606,-0.82796276,3.5030885,0.18002702,-0.9220602
-0.037968896,-0.8007418,3.5628715,1.4216224,-0.9283075
-0.03795435,-0.80812544,3.6017969,2.3294327,-0.92334956
-0.039312936,-0.8089319,3.6619897,2.3237236,-1.1048936
-0.038321417,-0.7608519,3.608623,1.3886946,-0.9862994
-0.037251625,-0.755365,3.6539128,0.8262113,-0.84935385
-0.037968896,-0.8007418,3.5628715,1.4216224,-0.9283075
-0.03795435,-0.80812544,3.6017969,2.3294327,-0.92334956
-0.039312936,-0.8089319,3.6619897,2.3237236,-1.1048936
-0.038321417,-0.7608519,3.608623,1.3886946,-0.9862994
-0.037251625,-0.755365,3.6539128,0.8262113,-0.84935385
-0.037599336,-0.75567096,3.7114275,1.4176687,-0.8943464
-0.03795435,-0.80812544,3.6017969,2.3294327,-0.92334956
-0.039312936,-0.8089319,3.6619897,2.3237236,-1.1048936
-0.038321417,-0.7608519,3.608623,1.3886946,-0.9862994
-0.037251625,-0.755365,3.6539128,0.8262113,-0.84935385
-0.037599336,-0.75567096,3.7114275,1.4176687,-0.8943464
-0.03374541,-0.75529677,3.6430426,2.92845,-1.0916077
-0.039312936,-0.8089319,3.6619897,2.3237236,-1.1048936
-0.038321417,-0.7608519,3.608623,1.3886946,-0.9862994
-0.037251625,-0.755365,3.6539128,0.8262113,-0.84935385
-0.037599336,-0.75567096,3.7114275,1.4176687,-0.8943464
-0.03374541,-0.75529677,3.6430426,2.92845,-1.0916077
-0.038488403,-0.7544083,3.6380703,0.1380714,-1.055435
-0.038321417,-0.7608519,3.608623,1.3886946,-0.9862994
-0.037251625,-0.755365,3.6539128,0.8262113,-0.84935385
-0.037599336,-0.75567096,3.7114275,1.4176687,-0.8943464
-0.03374541,-0.75529677,3.6430426,2.92845,-1.0916077
-0.038488403,-0.7544083,3.6380703,0.1380714,-1.055435
-0.03882908,-0.746972,3.6256354,-0.39785108,-1.0562403
-0.037251625,-0.755365,3.6539128,0.8262113,-0.84935385
-0.037599336,-0.75567096,3.7114275,1.4176687,-0.8943464
-0.03374541,-0.75529677,3.6430426,2.92845,-1.0916077
-0.038488403,-0.7544083,3.6380703,0.1380714,-1.055435
-0.03882908,-0.746972,3.6256354,-0.39785108,-1.0562403
-0.038384493,-0.74631035,3.6047812,-0.38790745,-0.9988735
-0.037599336,-0.75567096,3.7114275,1.4176687,-0.8943464
-0.03374541,-0.75529677,3.6430426,2.92845,-1.0916077
-0.038488403,-0.7544083,3.6380703,0.1380714,-1.055435
-0.03882908,-0.746972,3.6256354,-0.39785108,-1.0562403
-0.038384493,-0.74631035,3.6047812,-0.38790745,-0.9988735
-0.037459426,-0.74745744,3.6412852,-0.45629585,-0.87911457
-0.03374541,-0.75529677,3.6430426,2.92845,-1.0916077
-0.038488403,-0.7544083,3.6380703,0.1380714,-1.055435
-0.03882908,-0.746972,3.6256354,-0.39785108,-1.0562403
-0.038384493,-0.74631035,3.6047812,-0.38790745,-0.9988735
-0.037459426,-0.74745744,3.6412852,-0.45629585,-0.87911457
-0.03780023,-0.7476331,3.6172054,-0.44194856,-0.923049
-0.038488403,-0.7544083,3.6380703,0.1380714,-1.055435
-0.03882908,-0.746972,3.6256354,-0.39785108,-1.0562403
-0.038384493,-0.74631035,3.6047812,-0.38790745,-0.9988735
-0.037459426,-0.74745744,3.6412852,-0.45629585,-0.87911457
-0.03780023,-0.7476331,3.6172054,-0.44194856,-0.923049
-0.040809512,-0.7480854,3.6192517,-0.6413594,-1.3115916
-0.03882908,-0.746972,3.6256354,-0.39785108,-1.0562403
-0.038384493,-0.74631035,3.6047812,-0.38790745,-0.9988735
-0.037459426,-0.74745744,3.6412852,-0.45629585,-0.87911457
-0.03780023,-0.7476331,3.6172054,-0.44194856,-0.923049
-0.040809512,-0.7480854,3.6192517,-0.6413594,-1.3115916
-0.037867006,-0.7498333,3.5703945,-0.1855951,-0.9309683
-0.038384493,-0.74631035,3.6047812,-0.38790745,-0.9988735
-0.037459426,-0.74745744,3.6412852,-0.45629585,-0.87911457
-0.03780023,-0.7476331,3.6172054,-0.44194856,-0.923049
-0.040809512,-0.7480854,3.6192517,-0.6413594,-1.3115916
-0.037867006,-0.7498333,3.5703945,-0.1855951,-0.9309683
-0.036480956,-0.75009066,3.5716643,-0.030894991,-0.9238546
-0.037459426,-0.74745744,3.6412852,-0.45629585,-0.87911457
-0.03780023,-0.7476331,3.6172054,-0.44194856,-0.923049
-0.040809512,-0.7480854,3.6192517,-0.6413594,-1.3115916
-0.037867006,-0.7498333,3.5703945,-0.1855951,-0.9309683
-0.036480956,-0.75009066,3.5716643,-0.030894991,-0.9238546
-0.03892201,-0.75012416,3.5254507,0.34005985,-1.116228
-0.03780023,-0.7476331,3.6172054,-0.44194856,-0.923049
-0.040809512,-0.7480854,3.6192517,-0.6413594,-1.3115916
-0.037867006,-0.7498333,3.5703945,-0.1855951,-0.9309683
-0.036480956,-0.75009066,3.5716643,-0.030894991,-0.9238546
-0.03892201,-0.75012416,3.5254507,0.34005985,-1.116228
-0.03734086,-0.7501742,3.5608687,-0.37812465,-0.9599454
-0.040809512,-0.7480854,3.6192517,-0.6413594,-1.3115916
-0.037867006,-0.7498333,3.5703945,-0.1855951,-0.9309683
-0.036480956,-0.75009066,3.5716643,-0.030894991,-0.9238546
-0.03892201,-0.75012416,3.5254507,0.34005985,-1.116228
-0.03734086,-0.7501742,3.5608687,-0.37812465,-0.9599454
-0.039374568,-0.7508905,3.523353,-0.42847145,-1.1255952
-0.037867006,-0.7498333,3.5703945,-0.1855951,-0.9309683
-0.036480956,-0.75009066,3.5716643,-0.030894991,-0.9238546
-0.03892201,-0.75012416,3.5254507,0.34005985,-1.116228
-0.03734086,-0.7501742,3.5608687,-0.37812465,-0.9599454
-0.039374568,-0.7508905,3.523353,-0.42847145,-1.1255952
-0.038101442,-0.7509943,3.551576,-0.3722019,-0.96094966
-0.036480956,-0.75009066,3.5716643,-0.030894991,-0.9238546
-0.03892201,-0.75012416,3.5254507,0.34005985,-1.116228
-0.03734086,-0.7501742,3.5608687,-0.37812465,-0.9599454
-0.039374568,-0.7508905,3.523353,-0.42847145,-1.1255952
-0.038101442,-0.7509943,3.551576,-0.3722019,-0.96094966
-0.03763673,-0.7504793,3.5431635,-0.49522892,-0.9009467
-0.03892201,-0.75012416,3.5254507,0.34005985,-1.116228
-0.03734086,-0.7501742,3.5608687,-0.37812465,-0.9599454
-0.039374568,-0.7508905,3.523353,-0.42847145,-1.1255952
-0.038101442,-0.7509943,3.551576,-0.3722019,-0.96094966
-0.03763673,-0.7504793,3.5431635,-0.49522892,-0.9009467
-0.027918749,-0.74993426,3.5439272,-0.5538491,-1.0051502
-0.03734086,-0.7501742,3.5608687,-0.37812465,-0.9599454
-0.039374568,-0.7508905,3.523353,-0.42847145,-1.1255952
-0.038101442,-0.7509943,3.551576,-0.3722019,-0.96094966
-0.03763673,-0.7504793,3.5431635,-0.49522892,-0.9009467
-0.027918749,-0.74993426,3.5439272,-0.5538491,-1.0051502
-0.03779735,-0.7513201,3.5684836,-0.55874527,-0.9214536
-0.039374568,-0.7508905,3.523353,-0.42847145,-1.1255952
-0.038101442,-0.7509943,3.551576,-0.3722019,-0.96094966
-0.03763673,-0.7504793,3.5431635,-0.49522892,-0.9009467
-0.027918749,-0.74993426,3.5439272,-0.5538491,-1.0051502
-0.03779735,-0.7513201,3.5684836,-0.55874527,-0.9214536
-0.037823386,-0.7521824,3.5610762,-0.49954492,-0.9245465
-0.038101442,-0.7509943,3.551576,-0.3722019,-0.96094966
-0.03763673,-0.7504793,3.5431635,-0.49522892,-0.9009467
-0.027918749,-0.74993426,3.5439272,-0.5538491,-1.0051502
-0.03779735,-0.7513201,3.5684836,-0.55874527,-0.9214536
-0.037823386,-0.7521824,3.5610762,-0.49954492,-0.9245465
-0.037823692,-0.752246,3.617719,-0.38383523,-0.9245662
-0.03763673,-0.7504793,3.5431635,-0.49522892,-0.9009467
-0.027918749,-0.74993426,3.5439272,-0.5538491,-1.0051502
-0.03779735,-0.7513201,3.5684836,-0.55874527,-0.9214536
-0.037823386,-0.7521824,3.5610762,-0.49954492,-0.9245465
-0.037823692,-0.752246,3.617719,-0.38383523,-0.9245662
-0.037828367,-0.75313985,3.5947828,0.030488424,-0.9248692
-0.027918749,-0.74993426,3.5439272,-0.5538491,-1.0051502
-0.03779735,-0.7513201,3.5684836,-0.55874527,-0.9214536
-0.037823386,-0.7521824,3.5610762,-0.49954492,-0.9245465
-0.037823692,-0.752246,3.617719,-0.38383523,-0.9245662
-0.037828367,-0.75313985,3.5947828,0.030488424,-0.9248692
-0.037828572,-0.75319594,3.6289623,-0.063580416,-0.9248824
-0.03779735,-0.7513201,3.5684836,-0.55874527,-0.9214536
-0.037823386,-0.7521824,3.5610762,-0.49954492,-0.9245465
-0.037823692,-0.752246,3.617719,-0.38383523,-0.9245662
-0.037828367,-0.75313985,3.5947828,0.030488424,-0.9248692
-0.037828572,-0.75319594,3.6289623,-0.063580416,-0.9248824
-0.037828684,-0.7532165,3.5473783,0.16015375,-0.9248895
-0.037823386,-0.7521824,3.5610762,-0.49954492,-0.9245465
-0.037823692,-0.752246,3.617719,-0.38383523,-0.9245662
-0.037828367,-0.75313985,3.5947828,0.030488424,-0.9248692
-0.037828572,-0.75319594,3.6289623,-0.063580416,-0.9248824
-0.037828684,-0.7532165,3.5473783,0.16015375,-0.9248895
-0.03680981,-0.75329757,3.5823295,-0.36831203,-0.89886796
-0.037823692,-0.752246,3.617719,-0.38383523,-0.9245662
-0.037828367,-0.75313985,3.5947828,0.030488424,-0.9248692
-0.037828572,-0.75319594,3.6289623,-0.063580416,-0.9248824
-0.037828684,-0.7532165,3.5473783,0.16015375,-0.9248895
-0.03680981,-0.75329757,3.5823295,-0.36831203,-0.89886796
-0.038519476,-0.7523461,3.5992203,-0.08799075,-1.0146127
-0.037828367,-0.75313985,3.5947828,0.030488424,-0.9248692
-0.037828572,-0.75319594,3.6289623,-0.063580416,-0.9248824
-0.037828684,-0.7532165,3.5473783,0.16015375,-0.9248895
-0.03680981,-0.75329757,3.5823295,-0.36831203,-0.89886796
-0.038519476,-0.7523461,3.5992203,-0.08799075,-1.0146127
-0.03690801,-0.7526719,3.6155894,-0.42308328,-0.8715786
-0.037828572,-0.75319594,3.6289623,-0.063580416,-0.9248824
-0.037828684,-0.7532165,3.5473783,0.16015375,-0.9248895
-0.03680981,-0.75329757,3.5823295,-0.36831203,-0.89886796
-0.038519476,-0.7523461,3.5992203,-0.08799075,-1.0146127
-0.03690801,-0.7526719,3.6155894,-0.42308328,-0.8715786
-0.037828043,-0.75304055,3.594355,-0.42113814,-0.9248482
-0.037828684,-0.7532165,3.5473783,0.16015375,-0.9248895
-0.03680981,-0.75329757,3.5823295,-0.36831203,-0.89886796
-0.038519476,-0.7523461,3.5992203,-0.08799075,-1.0146127
-0.03690801,-0.7526719,3.6155894,-0.42308328,-0.8715786
-0.037828043,-0.75304055,3.594355,-0.42113814,-0.9248482
-0.035381075,-0.75318736,3.5837014,-0.48004824,-1.2146789
-0.03680981,-0.75329757,3.5823295,-0.36831203,-0.89886796
-0.038519476,-0.7523461,3.5992203,-0.08799075,-1.0146127
-0.03690801,-0.7526719,3.6155894,-0.42308328,-0.8715786
-0.037828043,-0.75304055,3.594355,-0.42113814,-0.9248482
-0.035381075,-0.75318736,3.5837014,-0.48004824,-1.2146789
-0.03906813,-0.75250894,3.6100354,-0.6075058,-1.1723243
-0.038519476,-0.7523461,3.5992203,-0.08799075,-1.0146127
-0.03690801,-0.7526719,3.6155894,-0.42308328,-0.8715786
-0.037828043,-0.75304055,3.594355,-0.42113814,-0.9248482
-0.035381075,-0.75318736,3.5837014,-0.48004824,-1.2146789
-0.03906813,-0.75250894,3.6100354,-0.6075058,-1.1723243
-0.040300652,-0.754829,3.624851,-0.45182332,-1.2448198
-0.03690801,-0.7526719,3.6155894,-0.42308328,-0.8715786
-0.037828043,-0.75304055,3.594355,-0.42113814,-0.9248482
-0.035381075,-0.75318736,3.5837014,-0.48004824,-1.2146789
-0.03906813,-0.75250894,3.6100354,-0.6075058,-1.1723243
-0.040300652,-0.754829,3.624851,-0.45182332,-1.2448198
-0.038005985,-0.7599873,3.5992074,-0.5256985,-0.9457538
-0.037828043,-0.75304055,3.594355,-0.42113814,-0.9248482
-0.035381075,-0.75318736,3.5837014,-0.48004824,-1.2146789
-0.03906813,-0.75250894,3.6100354,-0.6075058,-1.1723243
-0.040300652,-0.754829,3.624851,-0.45182332,-1.2448198
-0.038005985,-0.7599873,3.5992074,-0.5256985,-0.9457538
-0.037885908,-0.76456714,3.6215014,-0.4967726,-0.9286097
-0.035381075,-0.75318736,3.5837014,-0.48004824,-1.2146789
-0.03906813,-0.75250894,3.6100354,-0.6075058,-1.1723243
-0.040300652,-0.754829,3.624851,-0.45182332,-1.2448198
-0.038005985,-0.7599873,3.5992074,-0.5256985,-0.9457538
-0.037885908,-0.76456714,3.6215014,-0.4967726,-0.9286097
-0.041080516,-0.76463675,3.645207,-0.17260799,-1.3453616
-0.03906813,-0.75250894,3.6100354,-0.6075058,-1.1723243
-0.040300652,-0.754829,3.624851,-0.45182332,-1.2448198
-0.038005985,-0.7599873,3.5992074,-0.5256985,-0.9457538
-0.037885908,-0.76456714,3.6215014,-0.4967726,-0.9286097
-0.041080516,-0.76463675,3.645207,-0.17260799,-1.3453616
-0.034748655,-0.7553383,3.6504672,-0.4118766,-0.52227634
-0.040300652,-0.754829,3.624851,-0.45182332,-1.2448198
-0.038005985,-0.7599873,3.5992074,-0.5256985,-0.9457538
-0.037885908,-0.76456714,3.6215014,-0.4967726,-0.9286097
-0.041080516,-0.76463675,3.645207,-0.17260799,-1.3453616
-0.034748655,-0.7553383,3.6504672,-0.4118766,-0.52227634
-0.038559858,-0.7516896,3.651101,-0.41179755,-1.0202614
-0.038005985,-0.7599873,3.5992074,-0.5256985,-0.9457538
-0.037885908,-0.76456714,3.6215014,-0.4967726,-0.9286097
-0.041080516,-0.76463675,3.645207,-0.17260799,-1.3453616
-0.034748655,-0.7553383,3.6504672,-0.4118766,-0.52227634
-0.038559858,-0.7516896,3.651101,-0.41179755,-1.0202614
-0.022658138,-0.7495212,3.6596658,-0.39678383,-0.874235
-0.037885908,-0.76456714,3.6215014,-0.4967726,-0.9286097
-0.041080516,-0.76463675,3.645207,-0.17260799,-1.3453616
-0.034748655,-0.7553383,3.6504672,-0.4118766,-0.52227634
-0.038559858,-0.7516896,3.651101,-0.41179755,-1.0202614
-0.022658138,-0.7495212,3.6596658,-0.39678383,-0.874235
-0.037835956,-0.7488104,3.686286,-0.49761197,-0.9273236
-0.041080516,-0.76463675,3.645207,-0.17260799,-1.3453616
-0.034748655,-0.7553383,3.6504672,-0.4118766,-0.52227634
-0.038559858,-0.7516896,3.651101,-0.41179755,-1.0202614
-0.022658138,-0.7495212,3.6596658,-0.39678383,-0.874235
-0.037835956,-0.7488104,3.686286,-0.49761197,-0.9273236
-0.037797943,-0.7479595,3.6591377,-0.5036155,-0.9229018
-0.034748655,-0.7553383,3.6504672,-0.4118766,-0.52227634
-0.038559858,-0.7516896,3.651101,-0.41179755,-1.0202614
-0.022658138,-0.7495212,3.6596658,-0.39678383,-0.874235
-0.037835956,-0.7488104,3.686286,-0.49761197,-0.9273236
-0.037797943,-0.7479595,3.6591377,-0.5036155,-0.9229018
-0.03757058,-0.7547534,3.6146448,-0.37910438,-0.8912984
-0.038559858,-0.7516896,3.651101,-0.41179755,-1.0202614
-0.022658138,-0.7495212,3.6596658,-0.39678383,-0.874235
-0.037835956,-0.7488104,3.686286,-0.49761197,-0.9273236
-0.037797943,-0.7479595,3.6591377,-0.5036155,-0.9229018
-0.03757058,-0.7547534,3.6146448,-0.37910438,-0.8912984
-0.038401373,-0.7619153,3.668542,0.24073023,-0.9966173
-0.022658138,-0.7495212,3.6596658,-0.39678383,-0.874235
-0.037835956,-0.7488104,3.686286,-0.49761197,-0.9273236
-0.037797943,-0.7479595,3.6591377,-0.5036155,-0.9229018
-0.03757058,-0.7547534,3.6146448,-0.37910438,-0.8912984
-0.038401373,-0.7619153,3.668542,0.24073023,-0.9966173
-0.037374824,-0.7622628,3.6373856,-0.43613395,-0.8627877
-0.037835956,-0.7488104,3.686286,-0.49761197,-0.9273236
-0.037797943,-0.7479595,3.6591377,-0.5036155,-0.9229018
-0.03757058,-0.7547534,3.6146448,-0.37910438,-0.8912984
-0.038401373,-0.7619153,3.668542,0.24073023,-0.9966173
-0.037374824,-0.7622628,3.6373856,-0.43613395,-0.8627877
-0.035698406,-0.76381844,3.6104593,0.120111376,-0.8476264
-0.037797943,-0.7479595,3.6591377,-0.5036155,-0.9229018
-0.03757058,-0.7547534,3.6146448,-0.37910438,-0.8912984
-0.038401373,-0.7619153,3.668542,0.24073023,-0.9966173
-0.037374824,-0.7622628,3.6373856,-0.43613395,-0.8627877
-0.035698406,-0.76381844,3.6104593,0.120111376,-0.8476264
-0.038518984,-0.78432643,3.6451676,-0.14658892,-1.097088
-0.03757058,-0.7547534,3.6146448,-0.37910438,-0.8912984
-0.038401373,-0.7619153,3.668542,0.24073023,-0.9966173
-0.037374824,-0.7622628,3.6373856,-0.43613395,-0.8627877
-0.035698406,-0.76381844,3.6104593,0.120111376,-0.8476264
-0.038518984,-0.78432643,3.6451676,-0.14658892,-1.097088
-0.032161403,-0.79093045,3.6476274,-0.24809638,-0.77992165
-0.038401373,-0.7619153,3.668542,0.24073023,-0.9966173
-0.037374824,-0.7622628,3.6373856,-0.43613395,-0.8627877
-0.035698406,-0.76381844,3.6104593,0.120111376,-0.8476264
-0.038518984,-0.78432643,3.6451676,-0.14658892,-1.097088
-0.032161403,-0.79093045,3.6476274,-0.24809638,-0.77992165
0.033061564,-0.7901562,3.6593518,-0.15463746,-0.93274367
-0.037374824,-0.7622628,3.6373856,-0.43613395,-0.8627877
-0.035698406,-0.76381844,3.6104593,0.120111376,-0.8476264
